X,Y,UNIQ_GIS_ID,PR_VERS_NUM,PR_NUM,PR_MP,FACL_ID,FACL_TYP_CD,FACL_ENTR_TYPE_CD,FACL_NAME,CRPL_PRMY_RTE_NAME,CRPL_LOT_LOC_NAME,CRPL_EXIT_NUM,CRPL_QUAD_CD,CRPL_DRTN_TXT,ENTR_SIGN_IND,USAGE_COND_YR,CRPL_LOT_CPCY,CRPL_LOT_USGE_QTY,AREA_LIT_DESC,SURF_TYP_DESC,CNTY_CD,FACL_PHYS_ADDR,CRPL_ENTR_PASER_COND_CD,CRPL_LOT_PASER_COND_CD
-85.630458142,43.088040117,546,17,3410027,4.124,541009,CL,P,Grand Rapids/Belmont,US-131,Post Road,95,NE,"From northbound US-131 take exit 95 north of Grand Rapids.  Turn left/west onto Post Road.  Lot is first right/north inside interchange.

From southbound US-131 take exit 95 north of Grand Rapids.  Turn left/east onto Post Road.  Lot is first left/north past freeway overpass inside interchange.",Yes,2019,35,10,No,Paved,41,"1380 Post Dr NE
Belmont, Mi 49306",8,8
-85.371006623,42.882530246,547,17,3416247,0.208,541006,CL,P,Lowell,I-96,M-50/Alden Nash,52,NW,"From westbound I-96 take exit 52/ M-50/Alden Nash Road south of Lowell.  Turn right/north onto Alden Nash Road.  Lot is first left/west past farmhouse.

From eastbound I-96 take exit 52/ M-50/Alden Nash Road south of Lowell.  Turn left/north onto Alden Nash Road.  Lot is first left/west past farmhouse north of interchange.

From westbound (northbound) M-50/ Alden Nash Road (west of Lake Odessa) lot is first left/west past farmhouse north of I-96 interchange.",Yes,2019,289,139,Yes,Paved,41,"4586 Alden Nash Ave SE
Lowell, Mi 49331",7,7
-85.523986226,43.686228354,548,17,3540813,2.791,554002,CL,P,Big Rapids,US-131,M-20/Perry Street,139,SW,"From northbound US-131 take exit 139 near Big Rapids.  Turn left/west onto M-20.  Lot is first left/south inside interchange.

From southbound US-131 take exit 139 near Big Rapids.  Turn left/east onto M-20.  Lot is first right/south inside interchange.

From eastbound M-20 lot is first right/south past southbound US-131 on-ramp inside US-131/M-20 interchange 1 mile west of Big Rapids.

From westbound M-20/southbound Business US-131 lot is first left/south across freeway overpass inside US-131/M-20 interchange 1 mile west of Big Rapids.",Yes,2019,36,10,Yes,Paved,54,"22200 Perry Ave
Big Rapids Twp, MI 49307",5,5
-84.3678018479999,43.6861376250001,549,17,3560069,0.398,656004,CL,P,Sanford - Northeast,US-10,M-30,,NW,"From westbound US-10, take M-30 exit near Sanford. Turn right/north onto M-30. Lot is first left/west.

From eastbound US-10, take M-30 exit near Sanford. Turn right/north onto M-30. Lot is first left/west past interchange.

From southbound M-30, lot is last right/west before US-10 interchange about 10.5 miles south of Edenville.",Yes,2019,25,13,Near,Paved,56,"2569 N Meridian Rd
Sanford, Mi 48657",6,6
-84.368026908,43.6869615,550,17,3560069,0.456,656001,CL,P,Sanford - Northwest,US-10,West River Road,,NE,"From westbound US-10, take West River Road exit west of Sanford. Turn right/north onto West River Road. Lot is first right/east.

From eastbound US-10, take West River Road exit west of Sanford. Turn left/north onto West River Road. Lot is first right/east past westbound US-10 on-ramp.",Yes,2019,18,1,No,Paved,56,"N W River Rd
Sanford, Mi 48657",8,8
-86.039466297,43.464483645,551,17,3610270,2.659,561007,CL,P,Fremont,M-120,M-82,,W,"From northbound M-120 lot is on left/west, 0.2 miles south of M-82 and just south of Grove Drive.

From southbound M-120 lot is on right/west, 0.2 miles south of M-82 and just south of Grove Drive.

From eastbound M-82 turn right/south onto M-120. Lot is down 0.2 miles on right/south.

From westbound M-82 turn left/south onto M-120. Lot is down 0.2 miles on right/south.",Yes,2019,31,4,Near,Paved,61,"4890 S Maple Island Rd
Fremont, Mi 49412",7,7
-86.039241631,43.424580237,552,17,3610271,8.993,561006,CL,P,Maple Island,M-120,Maple Island Rd,,SW,"From northbound M-120 turn right/southeast onto Maple Island Road. Lot is on right/west, south of Brunswick.

From southbound M-120 turn left/southeast onto Maple Island Road. Lot is on right/west, south of Brunswick.",Yes,2019,33,4,No,Paved,61,"9397 N Maple Island Rd
Fremont, Mi 49412",6,6
-86.387435667,43.5584785560001,553,17,3640072,5.633,564001,CL,P,New Era,US-31,M-20,140,NE,"From northbound US-31 take M-20 exit near New Era.  Turn right/east onto M-20.  Lot is first left/north.

From southbound US-31 take M-20 exit near New Era.  Turn left/east onto M-20.  Lot is first left/north past northbound US-31 on-ramp.

From westbound M-20 lot is last right/north before northbound US-31 on-ramp at interchange west of New Era.",Yes,2019,21,6,No,Paved,64,"W Stony Lake Rd
New Era, Mi 49446",5,4
-89.324952518,46.8676513460001,554,17,3660738,0.006,166002,CL,P,Ontonagon,M-64,River Rd,,NA,"The lot is located on River Road just north of M 64.  River Road intersects M 64 about .5 mile west of US 45. 
",Yes,2019,24,2,Yes,Paved,66,"115 River Rd, Ontonagon, MI 49953",8,9
-85.146032701,44.030229825,555,17,3670012,16.02,367003,CL,P,Gormer,M-115,M-66,,SE,"From northbound M-115 turn left/southwest onto M-66 which is 17 miles north of US-10 interchange northwest of Clare.  From the M-66/M-115 intersection, turn left/east onto 15 Mile Rd.  Lot is at the end of the drive of 15 Mile Rd.

From southbound M-115 turn right/southwest onto M-66 about 18 miles south of US-131 interchange south of Cadillac.  Turn left/east onto 15 Mile Rd.  Lot is at the end of the drive of 15 Mile Rd.

From northbound M-66 turn right/east onto 15 Mile Road just before M-115 intersection 9 miles north of US-10 intersection north of Barryton.  Lot is on right/south east of Township Hall.

From southbound M-66 turn left/east onto 15 Mile Road (first road south of M-115) 5 miles south of Marion.  Lot is on right/south east of Township Hall.",Yes,2019,20,2,Yes,Paved,67,"2968 15 Mile Rd, Marion, MI 49665",6,6
-86.058918809,42.8042807100001,556,17,3700141,0.199,570002,CL,P,Holland/Zeeland,I-196BL,112th Street,,NW,"From westbound Business I-196 in Zeeland turn right/north onto 112th Avenue (about 4 miles west of I-196 exit 55).  Take first left/west onto one-way access road just off Business I-196.  Lot is first left/south on access road.

From eastbound Business I-196 turn left/north onto 112th Avenue about 1 mile east of US-31 east of Holland.  Take first left/west onto one-way access road just off Business I-196.  Lot is first left/south on access road.",Yes,2019,30,9,Near,Paved,70,"11225 Chicago Dr
Holland, Mi 49424",5,5
-85.9943175449999,42.8100017780001,557,17,3700692,0.042,570006,CL,P,Zeeland,I-196BL/Chicago Drive,Homestead Drive,0,SE,"From westbound I-196 take exit 55 onto Business I-196/Chicago Drive to Zeeland and Holland (ramp becomes Business I-196).  Turn left/south onto Homestead Drive about 1 mile after leaving I-196.  Lot is first left/east.

From eastbound Business I-196/Chicago Drive in Zeeland Turn right/south onto Homestead Drive about 5 miles east of US-31.  Lot is first left/east.",Yes,2019,49,22,Yes,Paved,70,"8570 Homestead Dr
Zeeland, Mi 49464",6,6
-83.699991478,45.340184197,558,17,3710801,0.015,471001,CL,P,Rogers City,US-23,M-65,,NA,"From northbound US-23 lot is right/east opposite M-65 at junction 29 miles north of Alpena.

From southbound US-23 lot is left/east opposite M-65 at junction 8 miles south of Rogers City.

From northbound M-65 lot is located directly across US-23 at junction where M-65 ends at US-23 5 miles north of Posen.",Yes,2019,10,1,Near,Paved,71,"U.S. 23
Rogers City, Mi 49779",7,7
-83.767898507,43.250226878,560,17,3730165,0.749,673007,CL,P,Birch Run - Meijer,I-75,Birch Run Road,136,NE,,Yes,2015,50,,Yes,Paved,73,"9515 Birch Run Road, Birch Run, MI 48415",,
-83.9994354469999,42.9257511390001,561,17,3780583,0.018,676004,CL,P,Durand #2,I-69,M-71,118,SE,"From eastbound I-69 take exit 118 near Durand. Turn right/south onto M-71. Lot is on left/east, just south of I-69 interchange.

From westbound I-69 take exit 118 near Durand. Turn left/south onto M-71. Lot is on left/east, just south of I-69 interchange.

From eastbound M-71 lot is on left/east, just south of I-69 interchange.",Yes,2019,40,3,No,Paved,76,8301 Lansing Rd,8,8
-84.0001270509999,42.925141319,562,17,3780745,13.031,676003,CL,P,Durand,I-69,M-71,118,SW,"From eastbound I-69 take exit 118 near Durand. Turn right/south onto M-71. Turn right/west onto Lansing Road (first road south of interchange). Lot is first right/north.

From westbound I-69 take exit 118 near Durand. Turn left/south onto M-71. Turn right/west onto Lansing Road (first road south of interchange). Lot is first right/north.

From eastbound M-71 turn left/east onto Lansing Road (first road south of I-69 interchange north of Durand). Lot is first left/north.",Yes,2019,29,8,No,Paved,76,8277 Lansing Rd,7,7
-83.687768584,42.51796018,563,17,4104142,0.094,847007,CL,P,Kensington Metropark,I-96,Kensington Road,151,SE,"From eastbound I-96, take exit 151. Turn left/south onto Kensington Road. Turn left/east onto Grand River Avenue (first road south of interchange). Lot is on right/south side of road 500 feet east of Kensington Road.

From westbound I-96, take exit 151. Turn right/south onto Kensington Road. Turn left/east onto Grand River Avenue (first road south of interchange). Lot is on left/south side of road 500 feet east of Kensington Road.",Yes,2019,44,17,No,Paved,47,"13116 Grand River Rd
Brighton, Mi 48116",3,7
-83.7547259469999,42.4678260970001,565,17,4105311,1.805,847004,CL,P,Silver Lake,US-23,Silver Lake Road,55,NE,"From southbound US-23, take exit 55 south of Brighton. Turn left/east onto Silver Lake Road. Turn left/north onto Fieldcrest Road/Old US-23 (first left/north past northbound US-23 on-ramp). Lot is first left/west.

From northbound US-23, take exit 55 north of Whitmore Lake. Turn right/east onto Silver Lake Road. Turn left/north onto Fieldcrest Road/Old US-23 (first road past interchange). Lot is first left/west.",Yes,2019,50,19,Near,Paved,47,"Fieldcrest Dr
Brighton, Mi 48116",8,8
-83.756915684,42.5031595040001,566,17,4105311,4.265,847002,CL,P,Brighton - Southeast #1 (SE),US-23,Lee Road,58,SE,"From southbound US-23, take exit 58 (1 mile south of I-96 exit 148). Turn left/west onto Lee Road. Turn right/south onto East Service Road (first road east of freeway). Lot is first right/west.

From northbound US-23, take exit 58. Turn left/east onto Lee Road. Turn right/south onto East Service Road (first right/south). Lot is first right/west.",Yes,2019,144,91,Yes,Paved,47,"6630 Fieldcrest Dr
Brighton, Mi 48116",8,8
-82.6245451189999,42.8133092470001,567,17,4210005,5.846,977001,CL,P,Adair,I-94,Division/Fred Moore Hwy.,257,NE,"From eastbound I-94 take exit 257.  Turn right/east onto Division Road/Fred Moore Highway.  Lot is first left/north.

From westbound I-94 take exit 257.  Turn left/east onto Division Road/Fred Moore Highway.  Lot is first left/north past eastbound I-94 off-ramp across freeway.",Yes,2019,140,56,Near,Paved,77,"7850 Fred W Moore Hwy
Columbus, Mi 48063",7,7
-83.263453177,42.4869752430001,568,17,4400088,1.444,963005,CL,P,Southfield,I-696,Lahser Road,10,NW,"From eastbound I-696 take exit 8 onto southbound M-10/Lodge (see below).

From westbound I-696 take exit 11 and continue westbound on 11 Mile Road. Lot is first left/south past Lahser Road 1 mile west of Evergreen.

From northbound US-24 enter southbound M-10/Lodge at I-696/M-10 interchange 3 miles north of M-102/8 Mile Road (see below).

From southbound US-24 enter southbound M-10/Lodge at I-696/M-10 interchange about 8.5 miles south of Business US-24/Square Lake Road in Pontiac (see below).

From northbound M-10/Lodge take Lahser Road exit in Southfield. Turn right/north onto Lahser Road. Turn left/west onto 11 Mile Road (first light). Lot is first left/south. 

From southbound M-10/Lodge take Lahser Road exit (first exit south of I-696/US-24/M-10 interchange). Turn left/north onto Lahser Road. Turn left/west onto 11 Mile Road (first light past freeway). Lot is first left/south.",Yes,2019,194,58,Yes,Paved,63,"26937 Lahser Rd, Southfield, MI 48033",6,6
-83.2958700629999,42.869044063,569,17,4410182,8.674,963003,CL,P,Oakwood,M-24,Oakwood Road,,NW,"From northbound M-24 turn left/west onto Oakwood Road about 4 miles north of Oxford.  Lot is first left/south.

From southbound M-24 turn right/west onto Oakwood Road about 12 miles south of I-69 interchange south of Lapeer.  Lot is first left/south.",Yes,2019,24,10,No,Paved,63,"417 W Oakwood Rd, Oxford Charter Township, MI 48371",2,6
-83.308212731,42.7030265060001,570,17,4414696,0.066,963002,CL,P,Auburn Hills - West,I-75,Baldwin Road,84,SW,"From northbound I-75 take exit 84 to southbound Baldwin Road (second ramp) near Auburn Hills.  Turn right/south onto Baldwin Road.  Turn right/west onto Lake Village Blvd. (first right/east past southbound I-75 off-ramp south of overpass).  Lot is first left/south.

From southbound I-75 take exit 84 to southbound Baldwin Road (first ramp) near Auburn Hills.  Turn right/south onto Baldwin Road.  Turn right/west onto Lake Village Blvd. (first right/west).  Lot is first left/south.",Yes,2019,44,8,Yes,Paved,63,"178 Lake Village Blvd
Auburn Hills, Mi 48326",4,4
-83.208499026,42.604967027,571,17,4415861,4.679,963011,CL,P,Bloomfield - Adams Road,I-75,Adams Rd,74,NW,"On northbound I-75, take Exit 74.  Turn right at Adams Road.  Lot is on the left.",Yes,2019,42,15,Yes,Paved,63,"6175 N Adams Rd
Bloomfield Hills, Mi 48304",10,10
-83.287777326,42.70755832,572,17,4416311,0.99,963014,CL,P,Auburn Hills - Meijer,I-75,Brown Rd.,84,E,,Yes,2015,50,,Yes,Paved,63,"800 Brown Rd, 
Auburn Hills, 
MI 48326",,
-83.5127621089999,42.494760313,573,17,4462980,0.183,963013,CL,P,Wixom,I-96,Beck Rd,160,NE,"From eastbound I-96, take Exit 160 toward Novi.  Keep left at fork, follow the sign for Beck Rd. north and merge onto N. Beck Rd.  Turn right at W. 12 Mile Rd.  Lot is on the right.

From westbound I-96, take Exit 160 toward Novi.  Keep right at the fork, follow the sign for Beck Rd. north/Wixom and merge onto North Beck Rd.  Turn right at W. 12 Mile Rd.  Lot is on the right.",Yes,2019,174,48,Yes,Paved,63,"47735 W 12 Mile Rd
Wixom, Mi 48393",9,8
-83.281539588,42.384806342,575,17,4705231,8.64,982001,CL,P,Redford Township,I-96,Fenton Street,178,SW,"From eastbound I-96/Jeffries Freeway take exit 178/Schoolcraft Road in Redford Township.  Turn right/south into lot at bus stop near Fenton Street, about 0.8 miles past Beech-Daly Road.

From westbound I-96/Jeffries Freeway take exit 178/Schoolcraft Road 1 mile west of US-24/Telegraph Road.  Take westbound Schoolcraft Road/service drive past Beech-Daly Road.  Turn left/south at first (westbound to eastbound) crossover that allows left turns.  Turn left/east onto eastbound Schoolcraft Road/service drive.  Turn right/south into lot at bus stop near Fenton Street, about 0.8 miles past Beech-Daly Road.",No,2019,142,38,Yes,Paved,82,"24573 Schoolcraft Ave, Redford Charter Township, MI 48239",7,7
-83.081564295,42.3238016290001,576,17,4718958,0.034,982005,CL,P,Detroit,I-75,Vernor Hwy,47,SE,,Yes,2019,64,10,Yes,Paved,82,"1605 21st St
Detroit, MI 48216",9,8
-85.376049264,42.2790638160001,830,17,15704,1.814,739006,CL,P,Galesburg,I-94,40th Street,88,SE,"From WB I-94 take exit 88 then turn left/south. Lot will be on the right/west.

From EB I-94 take exit 88 then turn right/south. Lot will be on the right/west.

Located just east of Target Distribution Center.",Yes,2019,44,4,No,Paved,39,"Charleston Township, MI 49053",10,10
-83.869386988,41.8349656610001,831,17,947102,0.811,846003,CL,P,Blissfield/Riga,US-223,US-223,,SW,,No,2019,41,,Yes,Paved,46,US-223 east of Riga Hwy,,
-83.774677,42.428974,833,17,942008,0.811,881009,CL,P,Whitmore Lake North,US-23,8 Mile Rd,53,SW,"Exit 53 for 8 Mile Road off US-23, SW quadrant of intersection.",No,2019,10,0,Yes,Gravel,81,"US-23/8 MIle Road
SW quadrant
Whitmore Lake, MI 48189",10,10
-86.1543344,43.1393094160001,834,17,859601,0.037,561008,CL,P,Fruitport,I-96,Farr Rd,4,SW,"Within the I-96 at Airline Hwy interchange, in the southeast corner of Farr Road and Airline Hwy.",No,2019,65,,No,Paved,61,"3367 Farr Rd, Fruitport Township,MI",10,10
-85.6781626059999,42.8424285070001,835,17,410203,5.22,541017,CL,P,Grand Rapids/Cutlerville,US-131/68th Street,68th St,76,NE,"Exit 76-77, 68th St. M-6. ",Yes,2019,10,2,Near,Paved,41,"US-131 at 68th Street
Cutlerville, MI",10,10
-88.673987897,46.0958407,837,17,1277603,17.54,136003,CL,P,Iron River West,US-2,,,N,,Yes,2019,24,0,Yes,Paved,36,"4000 US-2
Iron River, MI 49935",6,6
-87.61493921,46.5063110390001,838,17,1563103,0.339,152008,CL,P,Negaunee,US-41/M-28,,,U,From US-41 take Teal Lake Rd. south 100ft to Water St. Go west on Water St. 0.1 miles to lot on northern side of Water St. ,Yes,2019,14,1,Near,Paved,52,"W. Water Street
Negaunee, MI 49866",10,10
